age,businesstravel,dailyrate,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,tenurecategory,performancescore,workloadindicator,department_Human Resources,department_Research & Development,department_Sales,jobrole_Healthcare Representative,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,Target
20,1,871,6,3,1,137,4,0,66,2,1,4,2,7.98139158158007,19783,1,1,18,3,2,0,1,5,3,0.0,-2.3025850929940455,0.0,-2.3025850929940455,2,3.1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34,2,665,6,4,4,138,1,0,41,3,2,3,2,8.478244441277663,12482,1,0,14,3,3,0,16,3,3,2.772588722239781,2.5649493574615367,0.6931471805599453,2.302585092994046,0,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
37,0,1040,2,2,1,139,3,1,100,2,2,4,0,8.54927308487965,15850,5,0,14,3,4,1,17,2,4,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,3.1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59,0,1420,2,4,0,140,3,0,32,2,5,4,1,9.843949839819931,21922,9,0,21,4,4,1,30,3,3,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,3.4,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
50,1,1115,1,3,1,141,1,0,73,3,5,2,1,9.807637226879294,9755,3,1,19,3,1,0,28,1,2,2.0794415416798357,1.0986122886681098,-13.815510557964274,1.9459101490553132,0,2.5999999999999996,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25,2,240,5,3,2,142,3,1,46,2,2,3,2,8.65591111072806,26959,1,1,11,3,4,0,6,1,3,1.791759469228055,1.3862943611198906,-13.815510557964274,1.0986122886681098,1,2.7,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
25,2,1280,7,1,3,143,4,1,64,2,1,4,1,7.968665700466235,26897,1,0,11,3,3,2,2,2,3,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2,3.1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
22,2,534,15,3,3,144,2,0,59,3,1,4,2,7.962415680121064,23785,1,0,15,3,3,0,1,5,3,-2.3025850929940455,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,3.4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,1,658,7,3,1,147,1,1,66,1,2,3,2,8.711772645605693,22887,1,1,24,4,4,0,9,3,3,2.1972245773362196,1.9459101490553132,-13.815510557964274,1.791759469228055,0,2.7,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54,0,142,26,3,0,148,4,0,30,4,4,4,2,9.760078969240771,13871,2,1,12,3,3,0,23,3,3,1.6094379124341003,1.0986122886681098,1.3862943611198906,1.3862943611198906,1,3.7,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
24,2,1127,18,1,1,150,2,1,52,3,1,3,1,7.928045600874777,13257,0,0,12,3,3,1,6,2,3,1.6094379124341003,1.0986122886681098,0.0,0.6931471805599453,1,3.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,2,1031,6,4,1,151,3,0,45,2,2,2,0,8.412943170042439,15000,6,0,15,3,3,1,12,3,3,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,2.3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
37,2,1189,3,3,1,152,3,1,87,3,3,4,2,8.913011922472597,14506,2,0,12,3,1,0,12,3,3,1.6094379124341003,1.0986122886681098,0.0,1.0986122886681098,1,3.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
34,2,1354,5,3,3,153,3,0,45,2,3,1,2,9.36142922633904,5615,2,0,12,3,4,0,14,6,3,2.3978952727983707,2.302585092994046,1.6094379124341003,2.0794415416798357,0,1.9,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36,1,1467,11,2,5,154,2,0,92,3,3,4,1,9.183791036742646,22952,0,0,14,3,3,1,10,6,3,2.1972245773362196,1.9459101490553132,0.6931471805599453,2.0794415416798357,0,3.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
36,2,922,3,2,1,155,1,0,39,3,1,4,0,7.949797216161852,2561,5,0,22,4,1,1,7,2,3,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,3.6999999999999997,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43,1,394,26,2,1,158,3,1,92,3,4,4,1,9.738553945343401,19494,1,1,12,3,4,2,25,3,4,3.2188758248682006,2.4849066497880004,1.3862943611198906,2.4849066497880004,0,3.4,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30,1,1312,23,3,1,159,1,1,96,1,1,3,0,7.868254265520613,22310,1,0,25,4,3,3,10,2,2,2.302585092994046,1.9459101490553132,-13.815510557964274,2.1972245773362196,0,2.7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
33,0,750,22,2,2,160,3,1,95,3,2,2,1,8.72355674269043,15480,0,0,13,3,1,1,8,2,4,1.9459101490553132,1.9459101490553132,-13.815510557964274,1.9459101490553132,1,2.5999999999999996,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
56,2,441,14,4,1,161,2,0,72,3,1,2,1,8.50976567558744,4510,9,1,18,3,1,3,7,2,3,1.6094379124341003,1.3862943611198906,1.3862943611198906,1.0986122886681098,1,2.5999999999999996,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
26,2,841,6,3,4,164,3,0,46,2,1,2,1,7.769800996003896,23300,1,0,19,3,3,0,5,3,2,1.6094379124341003,1.3862943611198906,1.3862943611198906,1.0986122886681098,1,2.3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
19,2,528,22,1,2,167,4,1,50,3,1,3,2,7.423568444259167,26820,1,1,19,3,4,0,0,2,2,-2.3025850929940455,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,3.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22,2,594,2,1,5,169,3,1,100,3,1,4,1,7.833203948641057,19299,0,0,14,3,3,1,3,2,3,0.6931471805599453,0.0,0.6931471805599453,0.0,2,3.4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,2,470,20,4,3,170,3,0,96,3,2,1,1,8.789812386190972,5549,1,0,14,3,3,0,16,2,2,2.70805020110221,2.3978952727983707,1.6094379124341003,2.3978952727983707,0,2.1999999999999997,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
43,1,957,28,3,3,171,2,0,72,4,1,3,2,8.463581421967588,16090,4,0,12,3,4,0,18,2,3,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,1,3.3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
50,1,809,12,3,2,174,3,0,77,3,3,4,2,9.127827950401718,6645,4,0,11,3,4,0,16,3,3,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2,3.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
31,2,542,20,3,1,175,2,0,71,1,2,3,1,8.424858580213442,24788,3,1,11,3,3,1,4,2,3,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,2.4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
41,2,802,9,1,1,176,3,1,96,3,3,3,0,9.010547069270189,21196,3,1,13,3,3,1,12,2,3,2.1972245773362196,1.9459101490553132,-13.815510557964274,1.9459101490553132,0,3.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
26,2,1355,25,1,1,177,3,0,61,3,1,3,1,7.9868449011613825,8916,1,0,23,4,4,1,8,3,3,2.0794415416798357,1.9459101490553132,1.6094379124341003,1.9459101490553132,0,3.3000000000000003,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,2,216,6,2,3,178,2,1,84,3,2,2,0,8.50532301884575,2819,6,0,20,4,4,2,7,0,3,1.0986122886681098,0.6931471805599453,-13.815510557964274,0.0,1,2.9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
51,1,1150,8,4,1,179,1,1,53,1,3,4,2,9.273315171137572,25150,2,0,15,3,4,0,18,2,3,1.3862943611198906,0.6931471805599453,-13.815510557964274,1.0986122886681098,1,2.8,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
39,2,1329,4,4,1,182,4,0,47,2,2,3,1,8.683046555502886,14590,4,0,14,3,3,1,17,1,4,2.70805020110221,2.3978952727983707,1.6094379124341003,2.1972245773362196,0,2.7,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
25,2,959,28,3,1,183,1,1,41,2,2,3,1,9.064042114358884,24835,2,0,18,3,4,0,6,3,3,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,2.7,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30,2,1240,9,3,0,184,3,1,48,3,2,4,1,8.75573753930647,13982,0,1,19,3,4,0,12,2,1,2.3978952727983707,2.1972245773362196,1.3862943611198906,1.9459101490553132,0,3.4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,2,1033,9,3,3,190,1,0,41,3,1,1,2,8.34283980427146,10224,7,0,22,4,1,0,10,2,4,1.6094379124341003,1.3862943611198906,-13.815510557964274,1.3862943611198906,1,2.5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45,2,1316,29,3,3,192,3,1,83,3,1,4,2,8.146709052203319,9752,5,0,13,3,2,0,9,2,2,1.791759469228055,1.6094379124341003,-13.815510557964274,1.0986122886681098,1,3.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
38,2,364,3,5,5,193,4,0,32,3,2,3,2,8.370315995555478,2302,3,1,20,4,2,0,19,2,3,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,3.3000000000000003,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
30,2,438,18,3,1,194,1,0,75,3,1,3,2,7.875499292445208,23910,1,0,14,3,3,0,5,4,2,1.6094379124341003,1.3862943611198906,-13.815510557964274,1.3862943611198906,1,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
32,1,689,9,2,3,195,4,1,35,1,2,4,0,8.448485993406447,22812,0,0,17,3,4,3,9,2,4,2.0794415416798357,1.9459101490553132,-13.815510557964274,1.9459101490553132,0,2.8,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30,2,201,5,3,5,197,4,0,84,3,1,1,0,8.07215530818825,10415,5,0,14,3,4,1,8,3,3,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,2.1999999999999997,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
30,2,1427,2,1,3,198,2,1,35,2,1,4,2,7.908387159290043,11162,0,0,13,3,4,0,6,3,3,1.6094379124341003,1.0986122886681098,0.0,0.6931471805599453,1,3.1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,2,933,9,4,1,200,3,1,94,3,1,1,1,7.71333788887187,6961,2,0,21,4,4,1,7,2,3,1.6094379124341003,-2.3025850929940455,0.0,1.3862943611198906,1,2.5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19,2,1181,3,1,3,201,2,0,79,3,1,2,2,7.301822342137932,16102,1,0,14,3,4,0,1,3,3,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,2.5999999999999996,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,1,1395,26,3,3,202,2,0,54,3,2,2,0,8.63141433550626,8504,1,0,11,3,1,1,20,2,3,2.995732273553991,1.9459101490553132,0.6931471805599453,2.5649493574615367,0,2.5999999999999996,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
35,2,662,1,5,2,204,3,1,94,3,3,2,1,8.894944460956886,11439,1,0,13,3,1,2,10,3,3,2.302585092994046,2.0794415416798357,-13.815510557964274,1.791759469228055,0,2.5999999999999996,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
53,2,1436,6,2,2,205,2,1,34,3,2,3,1,7.743269700829004,16047,2,1,20,4,4,1,13,3,1,1.9459101490553132,1.9459101490553132,1.3862943611198906,1.6094379124341003,1,3.3000000000000003,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
45,2,194,9,3,1,206,2,1,60,3,2,2,0,7.761319180947987,10901,8,0,18,3,3,1,20,2,1,2.833213344056216,2.1972245773362196,-13.815510557964274,2.70805020110221,0,2.5999999999999996,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,1,967,8,3,2,207,2,0,43,3,3,4,2,9.104757609401117,15589,1,0,14,3,4,0,9,2,3,2.1972245773362196,2.0794415416798357,1.0986122886681098,1.9459101490553132,0,3.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
29,0,1496,1,1,5,208,4,1,41,3,2,3,1,8.3707791729607,26283,1,0,13,3,1,1,10,1,3,2.302585092994046,1.9459101490553132,-13.815510557964274,2.1972245773362196,0,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
51,2,1169,7,4,3,211,2,1,34,2,2,3,1,8.721276239991704,13983,2,0,17,3,3,0,10,2,3,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,2.7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
58,2,1145,9,3,3,214,2,0,75,2,1,2,1,8.11552088154677,11873,4,1,20,4,2,1,9,3,2,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,2.6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
40,2,630,4,4,2,215,3,1,67,2,3,4,1,9.292381082312392,8552,7,0,11,3,1,1,15,2,2,2.4849066497880004,2.3978952727983707,0.6931471805599453,2.3978952727983707,0,3.1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
34,1,303,2,4,2,216,3,0,75,3,1,3,1,7.7102051944325325,11314,6,0,18,3,4,1,6,3,3,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,1,3.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22,2,1256,19,1,3,217,3,1,80,3,1,4,1,7.750614732770409,11992,1,0,24,4,1,2,2,6,3,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,3.6999999999999997,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
27,0,691,9,3,3,218,4,1,57,3,1,2,0,7.6128310304073565,5970,6,0,18,3,4,1,6,1,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,2.5999999999999996,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
28,2,440,21,3,3,221,3,1,42,3,1,4,1,7.905810312658931,6672,1,0,11,3,3,1,5,2,1,1.6094379124341003,0.6931471805599453,-13.815510557964274,0.6931471805599453,1,3.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
57,2,334,24,2,1,223,3,1,83,4,3,4,0,9.152605321324945,23402,3,1,16,3,2,1,12,2,1,1.6094379124341003,1.0986122886681098,0.0,1.3862943611198906,1,3.7,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,0,1450,3,3,3,224,3,1,79,2,1,3,0,7.850103545175582,25326,1,1,15,3,4,1,1,2,2,0.0,0.0,-13.815510557964274,0.0,2,2.7,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
50,2,1452,11,3,1,226,3,0,53,3,5,2,2,9.899780690604802,17053,3,0,15,3,2,0,21,5,3,1.6094379124341003,1.3862943611198906,1.3862943611198906,1.3862943611198906,1,2.5999999999999996,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
41,2,465,14,3,1,227,1,1,56,3,1,3,0,7.804251383528112,4609,4,0,12,3,1,1,13,2,3,2.1972245773362196,2.0794415416798357,0.0,2.0794415416798357,0,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
38,2,702,1,4,1,230,1,0,59,2,2,4,2,9.069467813094768,12930,4,0,22,4,3,0,12,2,4,2.0794415416798357,1.0986122886681098,-13.815510557964274,1.9459101490553132,0,3.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
32,2,120,6,5,1,231,3,1,43,3,1,3,2,8.018954683155718,12430,3,0,20,4,1,0,8,2,3,1.6094379124341003,1.3862943611198906,0.0,1.3862943611198906,1,3.3000000000000003,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
27,2,1157,17,3,5,233,3,1,51,3,1,2,1,8.025516386489008,13364,0,1,16,3,4,1,6,3,2,1.6094379124341003,0.6931471805599453,0.0,0.0,1,2.5999999999999996,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
19,1,602,1,1,5,235,3,0,100,1,1,1,2,7.751475318021456,20989,0,0,21,4,1,0,1,5,4,-2.3025850929940455,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,1.9000000000000001,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
45,2,1268,4,2,1,240,3,0,30,3,2,1,0,8.518392471991719,6319,4,1,11,3,1,1,9,3,4,1.6094379124341003,1.3862943611198906,-13.815510557964274,1.0986122886681098,1,2.1999999999999997,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
56,2,713,8,3,1,241,3,0,67,3,1,1,0,8.356319965828153,13939,4,1,18,3,3,1,19,3,3,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,2.1999999999999997,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
33,2,134,2,3,1,242,3,1,90,3,1,4,2,7.824046010856292,10515,0,0,14,3,1,0,4,2,4,1.0986122886681098,0.0,-13.815510557964274,0.6931471805599453,1,3.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
19,2,303,2,3,1,243,2,1,47,2,1,4,2,7.004881989712859,9241,1,0,22,4,3,0,1,3,2,0.0,-2.3025850929940455,0.0,-2.3025850929940455,2,3.4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38,2,1380,9,2,1,245,3,0,75,3,1,4,2,7.7354333524996886,6319,1,0,12,3,3,0,2,3,3,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2,3.4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,2,140,12,1,3,246,3,0,95,3,1,4,1,8.27614021955846,6984,8,1,23,4,3,1,7,0,3,1.3862943611198906,0.6931471805599453,-13.815510557964274,0.6931471805599453,1,3.6999999999999997,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
34,2,629,27,2,3,247,4,0,95,3,1,2,2,7.745435610274381,5711,2,0,15,3,4,0,9,3,3,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,1,2.5999999999999996,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
41,2,1356,20,2,2,248,2,0,70,3,1,2,2,8.0519780789023,21728,1,1,22,4,4,0,4,5,2,1.3862943611198906,1.0986122886681098,-13.815510557964274,0.6931471805599453,1,2.9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
50,2,328,1,3,3,249,3,1,86,2,1,3,1,8.213381737034572,3425,2,0,15,3,4,1,5,2,2,1.0986122886681098,0.6931471805599453,-13.815510557964274,0.6931471805599453,1,2.7,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,2,1084,13,2,3,250,4,0,57,4,2,1,0,8.400659375160286,26250,1,0,11,3,3,2,5,3,3,1.3862943611198906,0.6931471805599453,0.0,1.0986122886681098,1,2.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
33,2,931,14,3,3,252,4,0,72,3,1,2,1,7.9215356321335495,4673,1,0,13,3,4,1,8,5,3,2.0794415416798357,1.9459101490553132,0.0,1.791759469228055,0,2.5999999999999996,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
55,2,692,14,4,3,254,3,1,61,4,5,2,2,9.83745458193169,13339,8,0,11,3,4,0,36,3,3,3.1780538303479458,2.70805020110221,0.6931471805599453,2.70805020110221,0,2.9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34,1,1069,2,1,1,256,4,1,45,2,2,3,1,9.163982247998034,14074,1,0,17,3,3,0,10,2,2,2.302585092994046,2.1972245773362196,0.0,2.1972245773362196,0,2.7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
51,2,313,3,3,3,258,4,0,98,3,4,2,2,9.527629789180622,7192,3,0,18,3,3,0,21,6,3,1.9459101490553132,1.9459101490553132,0.0,-2.3025850929940455,1,2.5999999999999996,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,2,894,9,3,3,260,4,0,99,3,1,2,2,7.731492029245684,11781,1,0,16,3,4,0,7,2,2,1.9459101490553132,1.9459101490553132,-13.815510557964274,1.0986122886681098,1,2.5999999999999996,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
35,2,556,23,2,1,261,2,1,50,2,2,3,1,8.68541582383069,15497,3,1,13,3,1,0,8,1,3,0.0,-2.3025850929940455,-13.815510557964274,0.0,2,2.7,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
43,0,1344,7,3,3,262,4,1,37,4,1,4,0,7.644440761556566,5228,4,0,14,3,4,3,7,3,4,1.6094379124341003,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,3.7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
37,2,290,21,3,1,267,2,1,65,4,1,1,1,8.1786387885907,22977,1,1,12,3,1,1,8,3,2,2.0794415416798357,1.9459101490553132,0.0,1.9459101490553132,0,2.5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
35,1,138,2,3,3,269,2,0,37,3,2,2,2,8.39502555744203,15986,5,0,11,3,4,0,10,5,3,1.791759469228055,0.6931471805599453,0.0,0.6931471805599453,1,2.5999999999999996,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,0,926,21,2,3,270,3,0,36,3,2,3,0,8.568836424568076,16439,2,0,16,3,2,1,11,5,3,1.6094379124341003,1.0986122886681098,-13.815510557964274,0.6931471805599453,1,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
38,2,1261,2,4,1,271,4,1,88,3,2,3,1,8.787678239039497,7259,9,0,14,3,2,0,14,3,3,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
38,2,1084,29,3,5,273,4,1,54,3,2,4,1,8.74209519574531,4185,3,0,18,3,1,1,9,3,1,1.9459101490553132,1.9459101490553132,0.0,1.9459101490553132,1,3.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
27,1,472,1,1,5,274,3,1,60,2,2,1,1,8.365905077202456,9679,5,0,19,3,3,1,6,1,3,0.6931471805599453,0.6931471805599453,0.6931471805599453,-2.3025850929940455,2,1.9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
49,0,1002,18,4,1,275,4,1,92,3,2,4,0,8.825265953515752,23793,1,1,15,3,1,2,7,0,3,1.9459101490553132,1.9459101490553132,0.0,1.9459101490553132,1,3.4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
34,1,878,10,4,3,277,4,1,43,3,1,3,0,8.246695943718557,5972,1,1,17,3,4,1,5,4,4,1.6094379124341003,1.0986122886681098,0.6931471805599453,-2.3025850929940455,1,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
40,2,905,19,2,3,281,3,1,99,3,2,4,1,7.916078096302786,16523,8,1,15,3,3,1,15,2,4,1.9459101490553132,0.6931471805599453,1.0986122886681098,1.9459101490553132,1,3.4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
